source,title,company,salary,salary_num,skills,location,date,experience_level,category
Habr Career,Linux System Engineer,Not specified,NegotiableПохожие специалисты получают 107 000 - 189 000 RUB,1189.0,Linux,,,Middle,System Admin
Habr Career,Devops - engineer (middle/senior),Not specified,Negotiable,,GitLab,,,Senior,DevOps & Cloud
Habr Career,Java Developer eFX,Not specified,NegotiableПохожие специалисты получают 253 000 - 383 000 RUB,2811.0,ООПJava,,,Middle,Backend
Habr Career,"QA Engineer (St. Petersburg, office)",Not specified,NegotiableПохожие специалисты получают 140 000 - 200 000 RUB,1556.0,SQLРучное тестирование,,,Middle,QA & Testing
Habr Career,Devops-engineer (middle/middle+),Not specified,NegotiableПохожие специалисты получают 200 000 - 285 000 RUB,2222.0,DockerKubernetesCI/CDLinuxСетевые технологииBashClickHousePostgreSQLPrometheus,,,Middle,DevOps & Cloud
Habr Career,Senior Site Reliability Engineer (SRE),Not specified,NegotiableПохожие специалисты получают 251 000 - 433 000 RUB,2789.0,ZabbixGrafanaPrometheusAnsibleМониторингShell scriptingSRE,,,Senior,DevOps & Cloud
Habr Career,Application Security Engineer (application security),Not specified,NegotiableПохожие специалисты получают 223 000 - 317 000 RUB,2478.0,Информационная безопасность,,,Middle,Security
Habr Career,DevOps - engineer | Dev Ops engineer,Not specified,от 70 000 до 100 000 RUB,70000.0,DevOps,,,Middle,DevOps & Cloud
Habr Career,DevOps Engineer/DevOps engineer,Not specified,от 150 000 RUB,1667.0,LinuxDockerKubernetesCI/CDGitLabDevOpsApache KafkaRedis,,,Middle,DevOps & Cloud
Habr Career,VibeCoder / Platform Engineer (Node.js / Kubernetes),Not specified,до 220 000 RUB,2444.0,GitDockerPostgreSQLNode.jsKubernetesCI/CD,,,Middle,Backend
Habr Career,Huawei Network Engineer,Not specified,NegotiableПохожие специалисты получают 109 000 - 188 000 RUB,1211.0,Настройка VPNАдминистрирование сетейАдминистрирование оборудования Cisco,,,Middle,System Admin
Habr Career,Founding Full-Stack Engineer (React / React Native / Node.js),Not specified,NegotiableПохожие специалисты получают 150 000 - 224 000 RUB,1667.0,ReactReact NativeNode.jsGoogle FirebaseРазработка мобильных приложенийGPTGraphQLRESTWeb 3.0Создание telegram-ботов,,,Middle,Backend
Habr Career,Head of SRE department,Not specified,NegotiableПохожие специалисты получают 368 000 - 570 000 RUB,4089.0,SQL,,,Lead,DevOps & Cloud
Habr Career,Chief Technology Officer (CTO),Not specified,Negotiable,,PHPPCI DSSDevOpsCI/CDMySQLПрограммная инженерияРазработка программного обеспеченияРазработка CRMВнедрение CRM,,,Lead,Management
Habr Career,Application Security Architecture Team (Cybersecurity),Not specified,NegotiableПохожие специалисты получают 237 000 - 319 000 RUB,2633.0,Информационная безопасность,,,Middle,Security
Habr Career,Middle+ Java Backend Developer,Not specified,NegotiableПохожие специалисты получают 190 000 - 277 000 RUB,2111.0,Java,,,Middle,Backend
Habr Career,Tech Lead C#,Not specified,Negotiable,,C#.NETSQL,,,Lead,Management
Habr Career,Backend Developer Trainee (Laravel),Not specified,NegotiableПохожие специалисты получают 41 000 - 73 000 RUB,41000.0,PHPLaravelPostgreSQLDockerGit,,,Junior,Backend
Habr Career,PHP Programmer,Not specified,от 70 000 до 250 000 RUB,70000.0,PHPMySQLLinuxБазы данных,,,Middle,Backend
Habr Career,Scala developer,Not specified,Negotiable,,Scala,,,Middle,Backend
Habr Career,Flutter developer,Not specified,NegotiableПохожие специалисты получают 300 000 - 413 000 RUB,3333.0,FlutterDartРазработка под AndroidРазработка под iOS,,,Middle,Mobile
Habr Career,Golang developer (Instalments),Not specified,Negotiable,,PostgreSQLLinuxKubernetesGolangRedisDockerApache Kafka,,,Middle,Backend
Habr Career,Senior Golang Developer,Not specified,NegotiableПохожие специалисты получают 350 000 - 450 000 RUB,3889.0,gRPCGolangNATSApache Kafka,,,Senior,Backend
Habr Career,Senior Go/PHP developer for the Communities team,Not specified,Negotiable,,PHPGolang,,,Senior,Backend
Habr Career,Ruby Developer Trainee,Not specified,NegotiableПохожие специалисты получают 244 000 - 443 000 RUB,2711.0,Ruby,,,Junior,Backend
Habr Career,Senior Java Developer,Not specified,NegotiableПохожие специалисты получают 300 000 - 420 000 RUB,3333.0,JavaSpring BootPostgreSQLБазы данныхApache MavenDockerGitLinuxВысоконагруженные системы,,,Senior,Backend
Habr Career,Database Administrator/SQL Developer,Not specified,Negotiable,,Microsoft SQLT-SQLGitSSIS,,,Middle,Database
Habr Career,Senior Software Engineer C (Linux kernels) Astra Linux OS,Not specified,NegotiableПохожие специалисты получают 243 000 - 357 000 RUB,2700.0,CLinuxLinux kernelСистемное программированиеИнформационная безопасностьGit,,,Senior,System Admin
Habr Career,Fullstack JavaScript developer,Not specified,от 70 000 до 100 000 RUB,70000.0,JavaScriptReactTypeScriptNode.jsNext.jsNestJSExpressStrapiВеб-разработкаPostgreSQL,,,Middle,Frontend
Habr Career,Middle Java Developer,Not specified,от 150 000 RUB,1667.0,GitJavaPostgreSQLDockerRESTMySQLMongoDBRedisАнглийский язык,,,Middle,Backend
Habr Career,Scala Developer,Not specified,Negotiable,,ScalaApache SparkJavaAkkaSpring BootgRPCRabbitMQKubernetesMongoDB,,,Middle,Backend
Habr Career,Golang developer in Logistics Department,Not specified,NegotiableПохожие специалисты получают 350 000 - 466 000 RUB,3889.0,Golang,,,Middle,Backend
Habr Career,Frontend React Developer,Not specified,NegotiableПохожие специалисты получают 160 000 - 250 000 RUB,1778.0,ReactJavaScript,,,Middle,Frontend
Habr Career,Information Security Expert / Information Security Architect,Not specified,NegotiableПохожие специалисты получают 242 000 - 317 000 RUB,2689.0,Проектирование информационных системИнформационная безопасностьАнализ требованийТехническая документацияУправление требованиями к ПО,,,Middle,Security
Habr Career,Information Security Specialist,Not specified,NegotiableПохожие специалисты получают 185 000 - 250 000 RUB,2056.0,Управление рискамиИнформационная безопасностьУправление проектамиWaterfall,,,Middle,Security
Habr Career,Information Security Expert,Not specified,NegotiableПохожие специалисты получают 185 000 - 250 000 RUB,2056.0,Управление рискамиИнформационная безопасностьУправление проектамиWaterfall,,,Middle,Security
Habr Career,Frontend developer,Not specified,NegotiableПохожие специалисты получают 170 000 - 262 000 RUB,1889.0,JavaScriptTypeScriptReactAngularHTMLGit,,,Middle,Frontend
Habr Career,Project Manager (TSTM),Not specified,NegotiableПохожие специалисты получают 230 000 - 392 000 RUB,2556.0,Управление проектамиУправление разработкойAgileScrum,,,Middle,Management
Habr Career,"C# Developer (User Interface, WPF)",Not specified,от 120 000 RUB,1333.0,GitLab.NET CoreGit.NETWPFJenkinsC#ScrumMVVM,,,Middle,Backend
Habr Career,IT lead (Team lead of a product team with SA experience),Not specified,NegotiableПохожие специалисты получают 330 000 - 443 000 RUB,3667.0,Управление людьмиСистемный анализScrum,,,Lead,Management
Habr Career,Network engineer (technical support),Not specified,NegotiableПохожие специалисты получают 107 000 - 208 000 RUB,1189.0,Техническая поддержкаНастройка VPNLinux,,,Middle,System Admin
Habr Career,IT-Project manager,Not specified,Negotiable,,Управление проектамиAgileРазработка ТЗУправление разработкойПроектное планирование,,,Middle,Management
Habr Career,DevOps administrator 1C (Junior+/Middle),Not specified,от 90 000 до 230 000 RUB,90000.0,SQLАдминистрирование 1СHTTPRabbitMQ,,,Junior,DevOps & Cloud
Habr Career,Senior Analyst for Internal Security Investigations,Not specified,NegotiableПохожие специалисты получают 194 000 - 353 000 RUB,2156.0,SIEMФорензика,,,Junior,Security
Habr Career,Frontend developer (React),Not specified,NegotiableПохожие специалисты получают 286 000 - 404 000 RUB,3178.0,JavaScriptReact,,,Middle,Frontend
Habr Career,Frontend Developer Trainee (React),Not specified,NegotiableПохожие специалисты получают 23 000 - 95 000 RUB,23000.0,CSSTypeScriptJavaScriptGitHTMLReact,,,Junior,Frontend
Habr Career,"Frontend developer (vanilla JS, high-load)",Not specified,от 200 000 RUB,2222.0,JavaScriptJQueryHTMLCSSGit,,,Middle,Frontend
Habr Career,DevOps Team Leader,Not specified,NegotiableПохожие специалисты получают 400 000 - 541 000 RUB,4444.0,DevOpsCentosLinuxGitLabPostgreSQLKubernetesApache KafkaJenkinsDebianBash,,,Lead,DevOps & Cloud
Habr Career,Chief quality engineer (QA engineer),Not specified,NegotiableПохожие специалисты получают 232 000 - 280 000 RUB,2578.0,Функциональное тестированиеКонтроль качестваCamundaMicrosoft VisioОписание бизнес-процессовБизнес-моделированиеAris,,,Middle,QA & Testing
Habr Career,Android Developer at Marketplace,Not specified,NegotiableПохожие специалисты получают 297 000 - 404 000 RUB,3300.0,KotlinJetpack ComposeMVVMRoomCoroutines,,,Middle,Mobile
Habr Career,Test Engineer Android Platform,Not specified,NegotiableПохожие специалисты получают 142 000 - 238 000 RUB,1578.0,GitSQLТестирование ПОAndroid studioКлиент-серверные приложения,,,Middle,QA & Testing
Habr Career,Head of Information Security Department,Not specified,NegotiableПохожие специалисты получают 279 000 - 464 000 RUB,3100.0,SIEM,,,Lead,Security
Habr Career,"JavaScript/NodeJS developer, technical support specialist",Not specified,800 $,800.0,JavaScriptNode.jsTypeScriptLLMPlaywrightAjax,,,Middle,Frontend
Habr Career,Senior Android Developer,Not specified,от 350 000 RUB,3889.0,Разработка под AndroidKotlinРазработка мобильных приложенийAndroid SDKMVVMDagger 2JavaJetpack Compose,,,Senior,Mobile
Habr Career,Android/Kotlin developer (part-time),Not specified,от 150 000 RUB,1667.0,KotlinJavaРазработка мобильных приложенийAndroid studioРазработка под AndroidAndroid SDK,,,Middle,Backend
Habr Career,Full stack analyst (business/systems)/Network security,Not specified,NegotiableПохожие специалисты получают 138 000 - 217 000 RUB,1533.0,LinuxСетевая безопасностьИнформационная безопасностьСетевые технологииСистемный анализАнализ требованийТехническая документацияБизнес аналитика,,,Middle,Security
Habr Career,Android System Developer [Senior],Not specified,NegotiableПохожие специалисты получают 320 000 - 445 000 RUB,3556.0,Разработка под Android,,,Senior,Mobile
Habr Career,AWS technical support engineer,Not specified,NegotiableПохожие специалисты получают 80 000 - 163 000 RUB,80000.0,LinuxТехническая поддержкаАдминистрирование Windows,,,Middle,DevOps & Cloud
Habr Career,Cyber ​​Security Engineer (DLP),Not specified,NegotiableПохожие специалисты получают 139 000 - 268 000 RUB,1544.0,Linux,,,Middle,Security
Habr Career,Internet Project Manager,Not specified,NegotiableПохожие специалисты получают 153 000 - 294 000 RUB,1700.0,Интернет маркетингРазработка SEO-стратегииSEO-оптимизация,,,Junior,Management
